1178	U61770	11/14/2019 8:43:07 PM	N10732 N9165 N29197 N41344 N30527 N12680 N52551 N56665 N15393	N32567-0 N53630-0 N9846-0 N49712-0 N45734-0 N31679-0 N57007-0 N52312-0 N11784-0 N18644-0 N19019-0 N53346-0 N27737-0 N55712-0 N28961-0 N62992-0 N39683-0 N42849-0 N48475-0 N32237-0 N3726-0 N8373-0 N28307-0 N17031-0 N58848-0 N30290-0 N36931-0 N26918-0 N7272-0 N22975-0 N39369-0 N14478-0 N46917-0 N32207-0 N57359-0 N9284-0 N24109-0 N45523-1 N60550-0 N47195-0 N8595-0 N62894-0 N58345-0 N64919-0 N10032-0 N6471-0 N6645-0 N20793-0 N16118-0 N45428-0 N55949-0 N49872-0 N27807-0 N36288-0 N40664-0 N63415-0 N43277-0 N37458-0 N21571-0 N22978-0 N62750-0 N55322-0 N8468-0 N14285-0 N41717-0 N18529-0 N48487-0 N61595-0 N23446-0 N21914-0 N57081-0 N6477-0 N41979-0 N47906-0 N47612-0 N6051-0 N12446-0 N4021-0 N28861-0 N61811-0 N15574-0 N30689-0 N16931-0 N14056-0 N55281-0 N22257-0 N52867-0 N56211-0 N9621-0 N14266-0 N15678-0 N60747-0 N6388-0 N44698-0 N24017-0 N23767-0 N54792-0 N27333-0 N2960-0 N5981-0 N59841-0 N21436-0 N8029-0 N48707-0 N41934-0 N26811-0 N37233-0 N18409-0 N19318-0 N42515-0 N64095-0 N11931-0 N63913-0 N6340-0 N10051-0 N9047-0 N54752-0 N28072-0 N11681-0 N57001-0 N64459-0 N64946-0 N33297-0 N38294-0 N25639-0 N53075-0 N58081-0 N16120-0 N10960-0 N3380-0 N23391-0 N61233-0 N38985-0 N55275-0 N57403-0 N54803-0 N36779-0 N60592-0
1179	U12623	11/14/2019 10:38:49 AM	N2856 N8548 N22770 N35518 N27676 N30665 N53233 N59546 N6256 N20925 N28051 N22656 N49817 N54496 N63644 N23386 N18892 N8385 N36907 N44495 N20039 N42296 N29249 N6290 N44399 N56403 N29007 N848 N28134 N39235 N32109 N59704 N53033 N45794 N40896 N34649 N5978 N46089 N37920 N63049 N60657 N52140 N34478 N1983 N6864 N24689 N16715 N41439 N49289 N64554 N59394 N31801 N32742 N28074 N42701 N54842 N42580 N38026 N57927 N64828 N11231 N21243 N31094 N11374 N6606 N44469 N18404 N6249 N53172 N37250 N31281 N48882 N30167 N42956	N50601-0 N58814-0 N18476-0 N47572-0 N35815-0 N46283-0 N59462-0 N20676-0 N61296-0 N38779-0 N50872-0 N40109-0 N3415-0 N15477-0 N36016-0 N54752-0 N24109-0 N22257-0 N48407-0 N58660-0 N36003-0 N62894-0 N61483-0 N45523-0 N37673-0 N1539-0 N23446-0 N1495-1 N5652-0
1180	U33907	11/12/2019 10:53:31 AM	N32421 N61217 N65123 N13336 N14724 N51706 N44361 N20710 N22772 N3560 N5831 N3664 N21019 N36836 N36019 N58090 N40467 N64554 N20339 N54850 N43142 N10470 N48742 N53880 N31996 N2735 N29510 N14562 N25234 N27528 N19773 N1695 N37889	N58363-0 N62360-0 N49180-0 N51553-0 N16096-0 N3344-0 N27560-1 N64734-0 N7319-0 N42634-0 N63970-0 N32182-0
1181	U78801	11/10/2019 11:14:54 AM	N11101 N64049 N37131 N43142 N63491 N8549 N60487 N40376 N22471 N36424 N60291	N61145-0 N57614-0 N28405-0 N29341-0 N53245-0 N59390-0 N49279-0 N48657-0 N14520-0 N26706-0 N61022-0 N44651-0 N19911-0 N61185-0 N64513-0 N30619-0 N41220-0 N39758-0 N36424-1
1182	U49480	11/12/2019 11:06:44 AM	N52632 N50155 N43353 N16565 N8129 N56253 N25946 N10962 N41089 N39806 N31268 N23488 N53387 N11071 N17902 N1150 N38118 N58226 N58936 N32643 N2203 N20530 N60844 N14644 N51883 N41376 N60050 N59496 N17799 N12950 N37978 N49981 N46392 N4593 N12676 N50748 N54580 N16617 N57812 N12349 N7812 N60184 N10417 N54842 N619 N49475 N46732 N3259 N55868 N1576 N62058 N53895 N29757 N46846 N32482 N57726 N64536 N56469 N34520 N33947 N33981 N44805	N21036-0 N31978-0 N58363-0 N11138-0 N25624-0 N31029-0 N17069-0 N7319-0 N34998-0 N26376-0 N42634-0 N61962-0 N15108-0 N32890-0 N27560-0 N7025-0 N36446-0 N61397-0 N41220-0 N834-0 N57319-0 N21741-0 N30813-0 N31147-0 N40839-0 N27932-0 N53084-0 N33677-0 N41354-0 N57754-0 N2823-0 N1555-0 N33590-1 N17031-0 N63970-0 N32182-0 N6975-0 N32010-0 N58155-0 N25406-0 N45551-0 N13403-0 N6066-0 N61822-0 N36532-0 N30088-0 N30475-0 N33883-0 N6056-0 N45389-0 N1680-0 N62360-0 N3344-0 N16314-0 N62386-0 N60272-1 N33755-0 N32544-0 N22457-0 N46779-0 N60296-0 N21402-0 N13974-0 N56243-0 N43368-0 N9719-0 N18406-0 N14184-0 N4722-0 N55606-1 N48473-0 N19318-0 N3123-0 N49487-0 N32589-1 N21509-0 N41380-0 N34657-0 N49180-0 N6929-0 N52180-0 N44330-0 N16096-0 N41020-0 N38201-0
1183	U85400	11/11/2019 9:06:37 AM	N35847 N962 N13826 N26760 N27448 N30708 N37694 N49361 N48614 N32273 N35847 N962 N59496 N22561 N45794 N12194 N17740 N38923 N51396 N35847 N962 N61420 N13157 N37694 N50539 N43436 N962 N42620 N962 N962 N31550 N15761 N45428 N58577 N50580 N49553 N26760 N45428	N7128-0 N12028-0 N3322-0 N31727-0 N49879-0 N58553-0 N9139-0 N43789-0 N13259-0 N62212-0 N47229-0 N15020-0 N57005-0 N33872-0 N12800-0 N22999-0 N21882-0 N36621-0 N18708-0 N8233-0 N60872-0 N29462-0 N34915-0 N7891-0 N10688-0 N61623-0 N33159-0 N5075-0 N9271-0 N54482-0 N15462-0 N15761-1 N59981-0 N15855-0 N18378-0 N43338-0 N31370-0 N15830-0 N61549-0 N16804-0 N16342-0 N10840-0 N12523-0 N40530-0 N15435-0 N21707-0 N64734-0 N86-0 N5001-0 N63550-0 N46845-0 N35729-0 N26043-0 N24176-0 N33848-0 N1914-0 N52622-0 N3474-0 N57030-0 N41698-1 N40171-0 N11830-0 N48476-0 N29128-0 N7809-0 N43748-0 N55204-0 N8061-0 N45456-0 N21915-0 N29001-0 N24180-0 N64787-0 N30814-0 N50570-0 N64542-0 N17140-0 N36712-0
1184	U18064	11/12/2019 11:17:57 AM	N5297 N26618 N6831 N53017	N27744-0 N16096-0 N51561-0 N49180-0 N3344-0 N41020-0 N33677-0 N58363-0 N24111-0 N64734-0 N3123-1 N45551-0 N62360-0 N17069-0 N63970-0 N61397-0 N54125-0 N7319-0 N42634-0 N32182-0 N32544-0 N62386-0 N40839-0
1185	U65323	11/13/2019 2:26:30 PM	N47954 N42281 N35022 N30765 N55743 N50023 N62714	N36261-0 N51048-0 N21420-0 N4510-0 N37437-0 N14029-1 N36221-0 N7618-0 N56214-0 N47061-0 N4642-0
1186	U24003	11/14/2019 9:27:10 AM	N14950 N61487 N47069 N2580 N51942 N6256 N57737 N48644 N64606 N18190 N26727 N63906 N15224 N64606 N17498 N20633 N41840 N57886 N33969	N1539-0 N45523-1 N23446-0 N6477-0 N41387-0 N45734-0 N44698-0 N6578-0 N23877-0 N29212-0 N50872-0 N38779-0 N47098-0
1187	U91955	11/9/2019 2:51:09 PM	N8518 N21576 N18873 N24298 N41997 N14028 N51777 N19280 N17542 N64467 N53049 N28257 N48015	N18870-0 N47020-0 N59852-0 N6658-0 N60374-0 N41881-0 N24272-0 N5442-0 N8929-0 N16209-0 N3930-0 N732-0 N41178-0 N27845-0 N39115-1 N51398-0
1188	U81080	11/10/2019 5:24:00 AM	N10078 N3345 N48589 N47020 N47719 N14761 N34409 N47810 N38039 N61869 N5560 N25785	N18572-0 N43869-0 N288-0 N41220-1 N64916-1 N1034-0 N12589-0 N57097-0 N61022-0 N42346-0
1189	U9417	11/14/2019 6:29:27 AM	N10629 N19144 N64952 N21865 N53041 N46987 N57318 N59383 N48120 N62211 N50786 N30680 N48742 N34964	N52520-0 N49948-0 N25040-0 N9623-0 N47098-0 N13337-0 N51552-0 N26262-0 N29715-0 N37437-0 N6853-0 N55488-0 N8012-0 N57312-0 N29133-0 N56710-0 N59194-0 N55976-0 N38779-0 N7121-0 N25160-0 N12330-0 N39187-0 N64305-0 N7670-0 N8595-0 N39389-0 N64263-0 N44786-0 N4754-0 N58893-0 N64174-0 N496-0 N34344-0 N64721-0 N13094-0 N9009-0 N6664-0 N6056-0 N56711-0 N53875-0 N31448-0 N18312-0 N43415-0 N29517-0 N41285-0 N10616-0 N63656-0 N14170-0 N23864-0 N31041-0 N28899-0 N39109-0 N26812-0 N13981-0 N23481-0 N14977-0 N45509-0 N39073-0 N47721-0 N40602-0 N24193-0 N49483-0 N50404-0 N61787-0 N59214-0 N21128-0 N26081-0 N61162-0 N46396-0 N39461-0 N31763-0 N31893-0 N58814-0 N8509-0 N19019-0 N31769-0 N15694-0 N36689-0 N14674-1 N57014-0 N12627-0 N11769-0 N38808-0 N32854-0 N37854-0 N43275-0 N38869-0 N48017-0 N49498-0 N7618-0 N9621-0 N47346-0 N59168-0 N51570-0 N65202-0 N51951-0 N56227-0 N48410-0 N20770-0 N42457-0 N2021-0 N25324-0 N38020-0 N36016-0 N10754-0 N43487-0 N14535-0 N46821-0 N42670-0 N65049-0 N3580-0 N1012-0 N62992-0 N48416-0 N12800-0 N5597-0 N50754-0 N20576-0 N48225-0 N61811-0 N63106-0 N614-0 N3167-0 N55555-0 N6665-0 N48812-0 N45734-0 N64691-0 N22257-0 N62894-0 N43143-0 N42868-0 N55949-0 N36226-0 N20793-0 N33576-0 N16931-0 N38215-0 N23805-0 N39399-0 N39683-0 N36938-0 N46801-0 N8015-0 N37194-0 N31679-0 N10552-0 N61541-0 N23877-0 N47151-0 N43102-1 N22188-0 N29212-0 N30071-0 N16844-0 N19915-0 N28072-0 N50601-0 N15719-0 N64304-0 N17843-0 N37395-0 N62750-0 N60256-0 N6962-0 N39446-0 N32866-0 N6787-0 N23446-0 N62003-0 N18522-0 N44249-0 N50029-0 N50014-0 N48875-0 N5652-0 N49712-0 N57451-0 N43628-0 N38442-0 N40130-0 N61483-0 N54916-0 N41172-0 N5009-0 N50872-0 N56300-0 N10565-0 N23814-0 N31948-0 N11817-0 N59138-0 N52471-0 N9135-0 N45428-0 N50592-0 N40109-0 N16439-0 N46923-0 N64412-0 N19776-0 N55275-0 N45742-0 N8559-0 N29739-0 N58836-0 N3957-0 N6816-0 N14436-0 N32567-0 N61588-0 N60272-0 N48937-0 N63174-0 N40468-0 N64334-0 N60550-0 N36946-0 N58660-0 N46004-0 N36933-0 N10960-0 N36626-0 N19867-0 N38404-0 N59186-0 N59385-0 N47290-0 N23081-0 N55325-0 N1020-0 N1319-0 N51195-0 N27476-0 N5048-0 N56548-0
1190	U59440	11/14/2019 5:51:23 AM	N14454 N22570 N23571 N21746 N54377 N50155 N29177 N26136 N14845 N47069 N6956 N53636 N33209 N56586 N29177 N14212 N7442 N63650 N55189 N43265 N33454 N12907 N42795 N57737 N52589 N10865 N33969 N27096 N21981 N28419 N7021 N43725 N56529 N7044 N4198 N7004 N25577 N6695 N58215 N33969 N39235 N17504 N9120 N59704 N58255 N36629 N35022 N23249 N63229 N4570 N27320 N14947 N24999 N60412 N31549 N63258 N20483 N30967 N63411 N16715 N59328 N50638 N20483 N59440 N36629 N36780 N27451 N1398 N24492 N34928 N45968 N45999 N10414 N40526 N37182 N19347 N4696 N31801 N31061 N6285 N54842 N33170 N11851 N27919 N26026 N46229 N2309 N40944 N306 N28702 N47719 N46157 N52500 N19429 N36530 N54528 N45535 N56215 N47479 N55556 N57061 N47180 N23106 N4486 N19748 N11729 N19473 N19495 N53422 N43408 N53049 N53195 N22345 N50 N60212 N18870 N3122 N21317 N44867 N30204 N14417 N12732 N50710 N5201 N29690 N14114 N49040 N20575 N28757 N48771 N54283 N2678 N64536	N49712-0 N23446-1 N50872-0 N48017-0 N55325-0 N50592-0 N38779-0 N40109-0 N64174-0 N23877-0 N45509-0 N51570-0 N36226-0
1191	U82207	11/9/2019 3:15:26 PM	N46820 N30662 N61997 N60596 N23653 N60699 N24298 N47922 N23952 N6655 N23901 N52303 N55874	N39115-0 N26091-0 N3894-0 N36424-0 N47020-0 N279-0 N43595-0 N14780-0 N10350-0 N27079-0 N41881-0 N32846-0 N12168-0 N61721-0 N37394-0 N49908-0 N5442-0 N47267-0 N59852-0 N1026-0 N27525-0 N8929-0 N26179-0 N58553-0 N28735-0 N17392-0 N51398-0 N6658-0 N53017-0 N35671-0 N61185-0 N17340-0 N7128-0 N38783-0 N36545-0 N3930-0 N17952-0 N15194-1 N61407-0 N42885-0 N24272-0 N54890-0 N6601-0 N60374-0 N27845-0 N26706-0 N30295-0 N28862-0 N2864-0 N15855-0 N20977-0 N19099-0 N16209-0 N13580-0 N8855-0 N44616-0 N732-0 N62391-0 N31679-0 N55645-0 N18870-0 N43492-0 N21342-0 N8061-0 N41178-0 N55743-0 N2474-0
1192	U58674	11/13/2019 3:59:32 AM	N31883 N18326 N50595 N25687 N56469 N18326 N47691	N4612-0 N28213-0 N28357-0 N38958-0 N62850-0 N48950-0 N23556-0 N1680-0 N20678-0 N25406-0 N27515-0 N34159-0 N16635-0 N47691-0 N56120-0 N15279-0 N8564-0 N6772-0 N46607-0 N6008-0 N58813-0 N61300-0 N22814-0 N7821-0 N54544-0 N41921-0 N6857-0 N53439-0 N20495-0 N47817-0 N17571-0 N42486-0 N14726-0 N27497-0 N36516-0 N59272-0 N47061-0 N28655-0 N46043-0 N64138-0 N42143-0 N38949-0 N29822-0 N47425-0 N37905-0 N64745-0 N56494-0 N58114-0 N20067-0 N55644-0 N26376-0 N12995-0 N48063-0 N55050-0 N36184-0 N36659-0 N13579-0 N8400-0 N849-0 N13403-0 N29961-0 N51853-0 N36850-0 N3663-0 N10072-0 N52723-0 N18887-0 N3285-0 N28495-0 N20076-0 N20915-0 N33885-0 N48046-0 N11856-0 N20815-0 N22230-0 N29543-0 N35170-0 N2169-0 N287-0 N44516-0 N5103-0 N5050-0 N1289-0 N16331-0 N22298-0 N26227-0 N14345-0 N14592-0 N28046-0 N9187-0 N58229-0 N25480-0 N62402-0 N24457-0 N61952-0 N12714-0 N26416-0 N60992-0 N34579-0 N38159-0 N12493-0 N43638-0 N10551-0 N62208-0 N19318-0 N33240-0 N58704-0 N39810-0 N46779-0 N6929-0 N27976-0 N35850-1 N38512-0 N42977-0 N12731-0 N36436-0 N12744-0 N42264-0 N48473-0 N10621-0 N52045-0 N52218-0 N20015-0 N21925-0 N64734-0 N61408-0 N34525-0 N62128-0 N31668-0 N51976-0 N18755-0 N24157-0
1193	U38802	11/12/2019 11:37:18 AM	N44399 N24356 N33612	N49180-0 N41020-0 N63970-0 N3344-0 N57754-1 N42634-0 N27560-0 N34998-0 N31029-0 N58363-0 N6458-0 N62360-0 N40839-0 N32182-0 N16096-0
1194	U57801	11/13/2019 8:25:14 PM	N22279 N51812 N39251 N12900 N60615 N4020 N996 N20086 N24691 N52670 N63430 N50599 N52106 N62705 N45794 N30434 N40716 N54827 N250 N35452 N24298 N17254 N56148 N13374 N19347 N31801 N49175 N27203 N19675 N57528 N18252 N54225 N40127 N32059 N31694 N306 N33096 N35710 N12349 N40908 N54618 N64118 N32077 N8148 N37509 N22816	N3031-0 N56214-0 N51048-0 N49712-1 N48064-0 N42457-0
1195	U45117	11/13/2019 7:14:24 AM	N63931 N8148	N60992-0 N35170-0 N62128-0 N59673-1 N47061-0 N287-0 N34876-0 N35233-0 N13907-0 N51048-0 N45266-0
1196	U31056	11/11/2019 10:33:42 AM	N1150 N21383 N55189 N59546 N41997 N64187 N10235 N28296 N57737 N32109 N22561 N45794 N27154 N35022 N22455 N306 N6884 N41298 N21984 N8143 N37663 N63062 N52555	N13801-0 N53585-0 N63550-0 N42961-0 N59981-0 N32791-0 N6099-0 N21707-1 N35729-0 N52622-0 N59436-0 N55689-0
1197	U41183	11/12/2019 4:12:08 AM	N46392 N45362 N47218 N27484 N14761 N12431	N50675-0 N33619-1 N47578-0
1198	U2918	11/14/2019 4:57:56 AM	N51591 N61864 N459 N49080 N62931 N65039 N1150 N10284 N20489 N13008 N55743 N28296 N10865 N20997 N30157 N31931 N17955 N12096 N19709 N46392 N46513 N10897 N4332 N63229 N21252 N21019 N54225 N61249 N41375 N41375 N22976 N30182 N59260 N419 N18870 N24741 N54536 N1345 N14114 N47458 N8148 N50059 N28532 N58006 N3491	N13011-0 N34580-0 N50872-0 N8656-0 N51975-0 N35170-0 N28413-0 N25040-0 N11796-0 N34724-0 N19867-0 N1410-0 N29133-0 N15719-0 N21297-0 N37348-0 N49908-0 N61787-0 N53587-0 N46736-0 N36436-0 N22353-0 N44516-0 N10552-0 N57026-0 N35389-0 N9623-0 N38138-0 N31406-0 N7685-0 N50107-0 N36401-0 N40438-0 N9349-0 N24509-0 N7618-0 N64412-0 N62933-0 N58283-0 N43460-0 N14726-0 N45509-0 N64184-0 N4066-0 N62358-0 N41726-0 N19162-0 N55488-0 N6056-0 N63748-0 N8015-0 N3167-0 N41612-0 N16148-0 N55555-0 N36786-0 N37609-0 N36182-0 N47721-0 N50007-0 N496-0 N3045-0 N13131-0 N16844-0 N18522-0 N1012-0 N33831-0 N64174-0 N35062-0 N48017-0 N13094-0 N33123-0 N21701-0 N25444-0 N35767-0 N46923-0 N49712-1 N31948-0 N1319-0 N41122-0 N10960-0 N26262-0 N14523-0 N1180-0 N27638-0 N64902-0 N16419-0 N40559-0 N64632-0 N27540-0 N63106-0 N16328-0 N9009-0 N45734-0 N14846-0 N40109-0 N6816-0 N38215-0 N28767-0 N47114-0 N47098-0 N41113-0 N44453-0 N23877-0 N29517-0 N26944-0 N53875-0 N5364-0 N23129-0 N11257-0 N44422-0 N36351-0 N29739-0 N61623-1 N51006-0 N11510-0 N51552-0 N43415-0 N1999-0 N28962-0 N49483-0 N8559-0 N59214-0 N11817-0 N48887-0 N18403-0 N58660-0 N3841-0 N50601-0 N26626-0
1199	U55659	11/11/2019 6:33:15 AM	N52097 N13427 N43353 N24724 N28818 N10078 N47525 N45446 N1088 N28016 N7645 N40427 N46096 N51305 N60340 N13363 N33438 N45794 N51385 N34224 N24999 N10897 N18642 N64554 N13374 N19069 N5902 N64994 N12349 N38701 N36843 N31801 N11005 N32742 N54225 N45828 N30160 N40944 N41375 N35737 N14761 N53049 N43436 N27243 N18223 N685 N8110 N13429 N46818 N58492 N51930 N39858 N46966 N37159 N8237 N25121 N22345 N19613 N50195 N51705 N45332 N16659 N54536 N57726 N2003 N37509 N47635 N37533 N59143 N36253 N22012 N21970 N15676	N61623-0 N4295-0 N45561-0 N57090-0 N29128-0 N1019-0 N64542-0 N17340-0 N707-0 N33981-0 N21882-0 N31763-0 N5370-0 N31370-0 N50469-0 N5115-0 N64525-0 N5288-0 N27581-0 N56193-0 N52193-1 N2869-0 N35729-0 N15855-0 N7891-0 N43432-0 N29196-0 N58885-0 N32087-0 N53054-1 N17355-0 N17482-0 N41578-0 N47161-0 N4912-0 N9475-0 N40431-0 N49879-0 N10754-0 N27473-0 N12608-0 N18708-1 N1914-0 N47229-0 N7328-0 N6693-0 N32144-0 N40171-0 N24686-0 N45076-0 N29001-1 N56598-0 N18870-0 N16280-0 N53318-0 N47067-0 N26376-0 N13341-0 N64734-0 N63550-0 N15435-0 N8061-0 N53010-0 N40065-0 N35388-0 N43502-0 N41842-0 N43309-0 N54303-0 N62570-0 N37332-0 N38998-0 N47035-0 N46317-0 N33848-0 N48578-0 N18132-0 N48606-0 N57030-0 N35937-0 N24180-0 N26130-0 N53017-0 N61363-0 N52203-0 N60162-0 N55689-1 N11830-0 N36712-0 N6342-0 N57853-0 N26539-0 N36703-0 N35738-0 N61214-1 N46966-0 N48759-0 N57005-0 N61006-0 N63538-0 N33594-0
1200	U64166	11/12/2019 12:45:00 PM	N45729 N45794 N61388 N16715 N10417 N24591 N31801 N54225 N306 N40640 N26364 N4607 N32004 N90 N37663 N54536 N35671 N35671	N21753-0 N3344-0 N57754-0 N3123-0 N16096-0 N33123-0 N22339-0 N56243-0 N55132-0 N58363-1 N34998-0 N63970-0 N49180-0 N44516-0 N31029-0 N32544-0 N33212-1 N42634-0 N62360-0 N53084-0 N6975-0 N7025-0 N32589-0 N34110-0 N64851-0 N63390-0 N62386-0 N41020-0
1201	U61998	11/12/2019 12:38:01 PM	N23249 N51636	N45389-0 N64851-0 N40539-0 N3344-0 N30518-0 N14184-0 N33425-0 N40839-0 N45551-0 N16096-0 N31370-0 N17571-0 N3123-0 N17069-0 N26673-0 N31978-0 N47817-0 N34956-0 N32182-0 N29715-0 N7328-0 N63970-0 N47412-0 N43266-0 N62360-0 N59227-0 N25978-0 N34998-0 N62386-0 N20811-0 N55606-0 N33212-1 N26262-0 N42634-0 N39187-0 N31029-0 N41020-0 N6056-0 N61404-0 N49180-0 N45173-0 N32544-0 N33677-0 N6975-0 N57754-0 N58363-0 N1644-0 N6066-0
1202	U62637	11/11/2019 8:19:52 AM	N38963 N16215 N42989 N14845 N12889 N31900 N8518 N33713 N46567 N64952 N55846 N46582 N19591 N871 N60844 N60223 N16874 N20530 N46978 N60413 N59649 N18893 N16233 N39117 N61319 N40594 N18030 N23689 N11786 N39235 N46826 N23689 N33251 N46868 N37123 N32109 N25488 N5978 N44396 N54834 N13893 N58641 N37976 N40493 N59691 N9803 N7943 N17210 N30247 N11727 N17070 N4842 N55743 N55922 N30303 N995 N1398 N30145 N23554 N60184 N47175 N60605 N31181 N9003 N31111 N24591 N461 N53187 N45954 N34287 N20057 N63272 N54225 N62940 N54225 N57524 N10527 N11005 N4647 N14617 N57524 N24579 N24243 N47173 N18378 N54225 N54655 N30612 N44007 N306 N27919 N21895 N63491 N21460 N31064 N17161 N32069 N1864 N46966 N13337 N52921 N34564 N40583 N49475 N32004 N18870 N4607 N60212 N55059 N29690 N50580 N10602 N18341 N33013 N37509 N48015 N6225 N59451 N21342 N22816 N37889 N33981 N38330 N7328 N7535	N61363-0 N35729-0 N40318-0 N60162-0 N12028-0 N1914-1 N63550-0 N36712-0 N10840-0 N35937-0 N48759-0 N48015-0 N50389-0 N11830-0 N29001-0 N63538-0 N4663-0 N13801-0 N59407-0 N33848-0 N61623-0 N154-0 N54988-1 N27473-0 N42961-0 N56193-0 N53318-1 N18870-0 N59981-0 N7328-0 N43432-0 N55689-0 N36621-0 N64734-0 N45616-0 N46966-0 N32791-0 N65088-1 N15830-0 N46845-0 N32144-0 N61214-0
1203	U13306	11/12/2019 5:39:46 AM	N42989 N10059 N41257 N37812 N39043 N37120 N13008 N3345 N60844 N58235 N10078 N25454 N63930 N50276 N19236 N51076 N46582 N2415 N19163 N10444 N12907 N16625 N3283 N57537 N63405 N37483 N30774 N63906 N65169 N21215 N40517 N58641 N26693 N54267 N47525 N24629 N57582 N7606 N61702 N38593 N36488 N47615 N12867 N28853 N29523 N3805 N36792 N59943 N4966 N48788 N47428 N45896 N34399 N12098 N42281 N45517 N23887 N8834 N37067 N27154 N59181 N12194 N48124 N13363 N56486 N10725 N28015 N18004 N59704 N40555 N48216 N30721 N42637 N35022 N4069 N13866 N25905 N8220 N24689 N13139 N16715 N6792 N53388 N26265 N26017 N50638 N55743 N812 N13889 N45978 N19347 N11657 N10960 N21336 N17050 N45954 N36843 N34394 N29358 N31801 N619 N20078 N11005 N57528 N29358 N7008 N18378 N31820 N42057 N54225 N29641 N15220 N54655 N41797 N46171 N46872 N44885 N52236 N53846 N34069 N36453 N32852 N41797 N7619 N32284 N7898 N46357 N40640 N59254 N23427 N56596 N47127 N61519 N20881 N52364 N4299 N1978 N49009 N42620 N64193 N55556 N44110 N36792 N60611 N56844 N10998 N47277 N44347 N31647 N53441 N61428 N30577 N11804 N20525 N21460 N30765 N20843 N19204 N14349 N26481 N30771 N35819 N12761 N19742 N8258 N60212 N20567 N39838 N4607 N41218 N62107 N37897 N15788 N59653 N11821 N7879 N5238 N6727 N60902 N19968 N8148 N37091 N14114 N31996 N24913 N37586 N13933 N43827 N50059 N14522 N30612 N10359 N22816 N29510 N6225 N28614 N49050 N19968 N53037 N40785 N56227 N21342 N35671 N54287 N33981 N7535 N15435 N40171 N5379 N59407 N53088 N33533 N3894	N14713-0 N60577-0 N52149-0 N31978-0 N10279-0 N7319-0 N22029-0 N57535-0 N19241-0 N30215-0 N33144-0 N13902-0 N38263-0 N33796-0 N53237-0 N27932-0 N962-0 N31035-0 N41578-0 N42597-0 N6342-0 N3304-0 N41020-0 N62395-0 N52773-0 N33619-0 N60606-0 N59713-0 N35907-0 N16166-0 N25722-0 N60858-0 N60826-0 N21119-0 N64945-0 N43908-0 N45016-0 N11929-0 N59407-0 N20811-0 N8438-0 N40468-0 N30088-0 N9139-0 N27041-0 N23481-0 N25624-0 N63154-0 N36186-0 N28327-0 N31947-0 N35738-0 N44786-1 N61404-0 N33630-0 N28910-0 N29128-0 N20527-0 N12761-0 N16412-0 N57456-0 N64009-0 N57368-0 N17586-0 N29715-0 N1920-0 N37908-0 N57713-0 N36232-0 N16790-0 N61363-0 N22457-0 N16380-0 N24985-0 N22664-0 N21-0 N19423-0 N60105-0 N28385-0 N60445-0 N5587-0 N1705-0 N54666-0 N27245-0 N23585-0 N6056-0 N15269-0 N43748-0 N29854-0 N61962-0 N12537-0 N36741-0 N18132-0 N30518-0 N30475-0 N7470-0 N6099-0 N30870-0 N5075-0 N17389-0 N7328-0 N5980-0 N35737-0 N55936-0 N61408-1 N44516-0 N42285-0 N57754-0 N64152-0 N20930-0 N32691-0 N47602-0 N18685-0 N16533-0 N28188-0 N7891-0 N39531-0 N42144-0 N32097-0 N1767-0 N56517-0 N21428-0 N25163-0 N39786-0 N25587-0 N30172-0 N33123-0 N21741-0 N57987-0 N12363-0 N43368-0 N34657-0 N20041-0 N24176-0 N12608-0 N18708-0 N34580-0 N28588-0 N4936-0 N14400-0 N58054-0 N61760-0 N42397-0 N32544-0 N20043-0 N62360-0 N23081-0 N35272-0 N31504-0 N56243-0 N57809-0 N26376-0 N39461-0 N3506-0 N61623-0 N63958-0 N7927-0 N21342-0 N47401-0 N31769-0 N58271-0 N34724-0 N36789-0 N6926-0 N47981-0 N26091-0 N3179-0 N64748-0 N14677-0 N36424-0 N64482-0 N53012-0 N4985-0 N17106-0 N57459-0 N3894-0 N24180-0 N52944-0 N9719-0 N47578-0 N49180-0 N50675-0 N58499-0 N44299-0 N51587-0 N63328-0 N23563-0 N14184-0 N54489-0 N13698-0 N25758-0 N49375-0 N24207-1
1204	U44863	11/14/2019 8:13:45 AM	N3908 N28487 N879 N51338 N46052 N33358 N61319 N14409 N59704 N5011 N17799 N45994 N52797 N20788 N30817 N47719 N13927 N54522 N63453 N55573 N49792 N21579 N10488 N15676 N22816	N10960-0 N36689-0 N56738-0 N44698-0 N29212-0 N23877-0 N40109-0 N4956-0 N47098-0 N54348-0 N46821-0 N11817-0 N38779-0 N36003-0 N823-0 N41387-0 N56300-1 N45509-0 N51570-0 N51489-0 N55488-0 N36251-0 N36226-0 N50288-0 N23446-0 N54227-0 N9135-0 N48017-0 N6477-0 N13094-0 N50872-0 N60550-0
1205	U75422	11/11/2019 12:20:02 PM	N10059 N59546 N30389 N57737 N39117 N4593 N57528 N46795 N50 N32004 N60702 N5579 N37091	N43502-0 N55204-1 N21707-0 N45270-0 N55689-0
